dataset,model_type,past,coupling_layers,channels,hidden_multiplier,st_net_layers,encoder_layers,encoder_size,normalized,z_score,time_features,AUC_ROC,AUC_PR,Precision,Recall,F,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,Affiliation_Precision,Affiliation_Recall,sliding_window,dataset_full,path
2-rw-one-channels-platform-anomaly,RealNVP,1,20,2,14,7,0,0,True,False,,0.4951835372636262,0.0943050737837495,0.1549295774647887,0.99,0.2679296346414073,0.99,0.2,0.992,0.3328859060402685,0.7189284517737279,0.311976028986007,0.5848172200655228,0.1836584643703931,0.3562027937027937,0.573475975975976,300.0,2-rw-one-channels-platform-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_165507-1o3g6l3f
2-rw-one-channels-platform-anomaly,tcNF-base,27,3,2,40,3,0,0,True,False,,0.4540871613663133,0.0928132394474665,0.1571428571428571,0.99,0.2712328767123287,0.99,0.2577639751552795,0.5960000000000001,0.3598824351065068,0.8523638711017131,0.4922281576277376,0.6585204081195281,0.2412363686105511,0.6433632498819083,0.8128609062170706,300.0,2-rw-one-channels-platform-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_202603-6b70cdnm
2-rw-one-channels-platform-anomaly,tcNF-cnn,15,19,2,27,8,2,7,True,False,,0.9046289752650176,0.4269249676674393,0.375,0.99,0.5439560439560439,0.99,0.1736842105263158,0.992,0.2956113418818855,0.8675245082463119,0.6476227413020923,0.8402690143788183,0.4619038985314759,0.5112479481441988,1.0,300.0,2-rw-one-channels-platform-anomaly-no-anomaly,../results/TFselfopt-fsb/offline-run-20241119_100603-vhzn472b
2-rw-one-channels-platform-anomaly,tcNF-mlp,33,3,2,33,3,3,0,True,False,,0.0196702002355712,0.056150675838371,0.1054313099041533,0.99,0.190567853705486,0.99,0.1103678929765886,0.992,0.1986359554379748,0.7901387657380234,0.4451266386146014,0.4024499548656013,0.1815908365723457,0.6298660243865724,0.7899315068493151,300.0,2-rw-one-channels-platform-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_141556-yezobqhb
2-rw-one-channels-platform-anomaly,tcNF-stateless,3,11,2,15,4,10,0,True,False,,0.5280329799764429,0.1035482545103319,0.1572815533980582,0.81,0.2634146341463415,0.81,0.18,0.8480000000000001,0.296964980544747,0.8039659019414879,0.4015405741220482,0.6167664819914992,0.2072978466402243,0.5542179454042985,0.690958904109589,300.0,2-rw-one-channels-platform-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_223136-8cp7y155
2-rw-one-channels-trend-anomaly,RealNVP,1,9,4,48,3,0,0,True,False,,0.2934260289210233,0.0669781478601395,0.1016427104722792,0.99,0.1843575418994413,0.99,0.0854902854575843,0.5960000000000001,0.1495317283899611,0.4543150365134316,0.1283990543050092,0.4021378600428631,0.0998039168112153,0.3159907695305926,0.5475475475475475,125.0,2-rw-one-channels-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241030_173235-lm654fa8
2-rw-one-channels-trend-anomaly,tcNF-base,2,20,4,13,4,0,0,True,False,,0.36,0.0790813409093101,0.1194029850746268,0.64,0.2012578616352201,0.64,0.3903638151425762,0.456,0.4206368384854174,0.5282016353582732,0.1540192267639043,0.4417111199150735,0.1132893915988677,0.2537288301304684,0.4035827186512118,125.0,2-rw-one-channels-trend-anomaly,../results/TFselfopt-fsb/offline-run-20241119_210712-2b9my2x8
2-rw-one-channels-trend-anomaly,tcNF-cnn,25,15,4,29,5,5,5,True,False,,0.3888457008244994,0.0808061454451893,0.1222222222222222,0.99,0.2175824175824176,0.99,0.1317687967133594,0.5960000000000001,0.2158218467068844,0.5034076094264927,0.1459686313646523,0.4489164253636147,0.1112228252398234,0.3572181243414121,0.4120126448893573,125.0,2-rw-one-channels-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_064457-2eitl8ma
2-rw-one-channels-trend-anomaly,tcNF-mlp,27,11,4,25,8,3,0,True,False,,0.4988103651354534,0.0964642693049346,0.1270860077021822,0.99,0.2252559726962457,0.99,0.0587873690955327,0.5960000000000001,0.1070187778036555,0.7561771429912828,0.255174788154717,0.6671272868431634,0.1790922714552333,0.3561643835616438,0.4099051633298209,125.0,2-rw-one-channels-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241031_150924-fmon62xf
2-rw-one-channels-trend-anomaly,tcNF-stateless,13,6,4,27,8,3,0,True,False,,0.315512367491166,0.0725626222481778,0.1161971830985915,0.99,0.2079831932773109,0.99,0.129037111049294,0.5960000000000001,0.2121439496361188,0.5260235498717878,0.1528581329968285,0.4351683737451312,0.1102072168923258,0.3846153846153846,0.4668071654373025,125.0,2-rw-one-channels-trend-anomaly-no-anomaly,../results/TFselfopt-fsb/run-20241101_231404-homjxs86
2-saw-all,RealNVP,1,15,2,34,3,0,0,True,False,,0.989525678625769,0.9074059205636829,0.6993006993006993,0.99009900990099,0.819672131147541,0.99009900990099,0.1428571428571428,0.992079207920792,0.2497507477567298,0.9767984798767196,0.8548557476351897,0.9837275949336206,0.8809291736380331,1.0,0.9645511848482146,125.0,2-saw-all-no-anomaly,../results/TFselfopt-fsb/run-20241030_190736-cmemub6q
2-saw-all,tcNF-base,4,12,2,10,4,0,0,True,False,,0.975586119932748,0.7972060370558003,0.5988023952095808,0.99009900990099,0.746268656716418,0.99009900990099,0.1333333333333333,0.5960396039603961,0.2179185520361991,0.9633342952092194,0.7634034718032098,0.9700546031319212,0.779980836075521,1.0,0.9232986259637554,125.0,2-saw-all-no-anomaly,../results/TFselfopt-fsb/run-20241030_225646-odwuwpv4
2-saw-all,tcNF-cnn,46,15,2,48,3,2,4,True,False,,0.9891883056230152,0.9369018895137108,0.6785714285714286,0.9405940594059404,0.7883817427385892,0.9405940594059404,0.25,0.9524752475247524,0.3960477562783038,0.9803832315517494,0.8931565078352781,0.985294814734629,0.9142682596852716,1.0,0.9617027825016432,125.0,2-saw-all-no-anomaly,../results/TFselfopt-fsb/run-20241031_075903-4pllqbkg
2-saw-all,tcNF-mlp,42,8,2,40,7,7,0,True,False,,0.9922123108537269,0.9535608212606816,0.6036585365853658,0.9801980198019802,0.7471698113207547,0.9801980198019802,0.1666666666666666,0.984158415841584,0.2850587897906509,0.9804000705585596,0.9000260824268165,0.9872666581527988,0.9276741055240324,1.0,0.9927281453118968,125.0,2-saw-all-no-anomaly,../results/TFselfopt-fsb/run-20241031_160115-upfdsvhs
2-saw-all,tcNF-stateless,39,5,2,10,5,2,0,True,False,,0.9894451709321876,0.9305324619794576,0.831858407079646,0.9306930693069309,0.8785046728971962,0.9306930693069309,0.5,0.5722772277227723,0.5337026777469991,0.97767650655787,0.8836256256794961,0.9856461730530268,0.911028716197892,1.0,0.9393890390092752,125.0,2-saw-all-no-anomaly,../results/TFselfopt-fsb/offline-run-20241120_032745-skttsl9t
2-sine-long-2-diff-anomalies-one-channel,RealNVP,1,8,2,34,3,0,0,True,False,,0.8903766879886283,0.5611196734970434,0.066472303206997,0.76,0.1222520107238605,0.76,0.0173357664233576,0.32275,0.0329041622175599,0.8158363663879996,0.3622747591759809,0.8311725439781168,0.4349914439487315,1.0,0.4993299744322453,125.0,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/run-20241031_024405-sgy6yxqv
2-sine-long-2-diff-anomalies-one-channel,tcNF-base,44,9,2,40,3,0,0,True,False,,0.9434452495152568,0.7188094299248902,0.4046052631578947,0.82,0.5418502202643172,0.82,0.0513208308126638,0.599,0.0945415745590384,0.8933725471191025,0.5785680949426634,0.9280124771756166,0.6904670475591657,0.9991816941960904,0.9915391909221885,125.0,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241120_215929-gcm521wn
2-sine-long-2-diff-anomalies-one-channel,tcNF-cnn,47,4,2,19,5,1,4,True,False,,0.927998095043712,0.7084378600269257,0.1422070534698521,0.8333333333333334,0.2429543245869776,0.8333333333333334,0.0148148148148148,0.4084444444444444,0.028592540738148,0.8889118204882831,0.5265581519982416,0.917954462995096,0.6191779045233898,1.0,0.9909838037423128,125.0,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241121_035603-t4wmrler
2-sine-long-2-diff-anomalies-one-channel,tcNF-mlp,41,6,2,50,3,13,0,True,False,,0.8911657652141374,0.6440506650786949,0.1678939617083946,0.76,0.2750301568154403,0.76,0.0228464419475655,0.3362666666666667,0.0427859451221208,0.8448874142253807,0.4644484918104326,0.8683840485721728,0.5582930641632678,1.0,0.4988574026367631,125.0,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241121_214813-8q6tbsqe
2-sine-long-2-diff-anomalies-one-channel,tcNF-stateless,50,6,2,16,4,5,0,True,False,,0.8749239718338606,0.5594699844312998,0.1400523560209424,0.7133333333333334,0.2341356673960612,0.7133333333333334,0.0210646387832699,0.3342222222222222,0.0396314705504635,0.8779436432365296,0.4892465565108833,0.8940683727789775,0.552920475605207,1.0,0.4990968328534626,125.0,2-sine-long-2-diff-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241122_063838-w7wxqkdm
2-sine-long-5-anomalies-one-channel,RealNVP,1,11,2,29,7,0,0,True,False,,0.8665783157246898,0.6636711050606245,0.4341085271317829,0.672,0.5274725274725275,0.672,0.1164383561643835,0.3102933333333333,0.1693337830364893,0.8690641270869194,0.4629514080777523,0.8965432062038522,0.5542026482629817,0.9934978535222924,0.9954917003282734,125.0,2-sine-long-5-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/run-20241031_030159-c5hxw5ol
2-sine-long-5-anomalies-one-channel,tcNF-base,50,13,2,1,3,0,0,True,False,,0.9384031343437468,0.7626821981977748,0.3095930232558139,0.852,0.4541577825159915,0.852,0.0338302752293578,0.4402666666666667,0.062832476615771,0.9109846487673108,0.5851028712631494,0.9450124340482976,0.67815356655537,1.0,0.9946097269226676,125.0,2-sine-long-5-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241128_063954-38nsv0zb
2-sine-long-5-anomalies-one-channel,tcNF-cnn,51,15,2,46,4,1,4,True,False,,0.942422105371688,0.7756279100453425,0.4019230769230769,0.836,0.5428571428571428,0.836,0.0567375886524822,0.4234666666666666,0.1000677410715692,0.9246710449880298,0.6326604555297758,0.9504241319000788,0.7095074109403257,1.0,0.9695452161592428,125.0,2-sine-long-5-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241128_041808-nle1n2o3
2-sine-long-5-anomalies-one-channel,tcNF-mlp,32,3,2,50,4,3,0,True,False,,0.93036313021961,0.7329276957718784,0.2577065351418002,0.836,0.3939679547596607,0.836,0.0362196843469406,0.3613866666666666,0.0658405529010867,0.8873281194738872,0.5465994475652816,0.9310396476340952,0.6575129886113015,0.99874,0.9923082005966064,125.0,2-sine-long-5-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241129_062329-abzo31to
2-sine-long-5-anomalies-one-channel,tcNF-stateless,45,9,2,12,3,2,0,True,False,,0.9300571192906484,0.6596892133582667,0.2062374245472837,0.82,0.3295819935691318,0.82,0.0318161278116688,0.3595809523809524,0.0584596774915322,0.8742712564401263,0.515851470362425,0.9274368119588337,0.616146416878932,0.9983899159663864,0.9939876656988388,125.0,2-sine-long-5-anomalies-one-channel-no-anomaly,../results/TFselfopt-fsb/offline-run-20241129_074543-iuudr2o5
2-sine-one-channel-anomaly-beginning,RealNVP,1,20,2,45,6,0,0,True,False,,0.5912577027982625,0.0131487489658252,0.0176710466696873,0.39,0.0338101430429128,0.39,0.0077519379844961,0.2346666666666667,0.0150081009635883,0.7678597715644088,0.0474439151436245,0.7550587115155359,0.0350863382257102,0.515961620316621,0.9976832683268329,302.0,2-sine-one-channel-anomaly-beginning-no-anomaly,../results/TFselfopt-fsb/run-20241031_160432-06duqudx
2-sine-one-channel-anomaly-beginning,tcNF-base,46,18,2,39,8,0,0,True,False,,0.8270748299319728,0.1254198599848276,0.0313958421722528,0.74,0.0602360602360602,0.74,0.0078522450785224,0.2455384615384615,0.0152178286405562,0.8454418091583223,0.1394112129099874,0.8588647333049243,0.1472623480985638,0.7087517306002549,0.999155694039602,252.0,2-sine-one-channel-anomaly-beginning-no-anomaly,../results/TFselfopt-fsb/run-20241101_011850-l3w9r62t
2-sine-one-channel-anomaly-beginning,tcNF-cnn,51,14,2,24,4,1,7,True,False,,0.734687785561986,0.0404753936579934,0.0194223107569721,0.78,0.0379008746355685,0.78,0.0064323702745436,0.2416,0.0125311116174842,0.8134438490136204,0.0972675120954989,0.8119171443755311,0.0939897348273945,0.6329178811940898,0.9984023519951756,252.0,2-sine-one-channel-anomaly-beginning-no-anomaly,../results/TFselfopt-fsb/run-20241101_134310-uj1mkdx5
2-sine-one-channel-anomaly-beginning,tcNF-mlp,51,11,2,19,5,5,0,True,False,,0.8085155853386131,0.0919197505576466,0.0303413400758533,0.72,0.0582288718156085,0.72,0.0123877917414721,0.2411428571428571,0.0235650206976922,0.8775615002797064,0.1202505832779421,0.8801704131200766,0.1191159398281259,0.6110926362747886,0.9977505276912252,252.0,2-sine-one-channel-anomaly-beginning-no-anomaly,../results/TFselfopt-fsb/run-20241101_183220-x5gsxjrz
2-sine-one-channel-anomaly-beginning,tcNF-stateless,43,16,2,3,5,6,0,True,False,,0.7060056858564321,0.0902494645744989,0.0343698854337152,0.42,0.0635400907715582,0.42,0.0135338345864661,0.2373333333333333,0.0256074168797953,0.8400003054066774,0.1177096105715264,0.8172069839705003,0.1196173754369005,0.6144957705349917,0.9987094180319628,252.0,2-sine-one-channel-anomaly-beginning-no-anomaly,../results/TFselfopt-fsb/run-20241103_023444-8sezy4rn
2-sine-one-channel-anomaly-middle,RealNVP,1,14,2,43,6,0,0,True,False,,0.5061147590665723,0.0133479624147353,0.0126286248830682,0.27,0.0241286863270777,0.27,0.009325723699694,0.218,0.0178862975421029,0.6319136143558423,0.0232443298633249,0.6240110297822076,0.0203884558895519,0.4878066754043825,0.997111211121112,125.0,2-sine-one-channel-anomaly-middle-no-anomaly,../results/TFselfopt-fsb/run-20241101_034658-d925ntmf
2-sine-one-channel-anomaly-middle,tcNF-base,51,17,2,39,7,0,0,True,False,,0.6486353944562899,0.0200345474231192,0.0182035213369143,0.61,0.035352071863228,0.61,0.0127797022750678,0.21952,0.0241532831591923,0.6701659593311036,0.0237471067628569,0.6663832498003556,0.0200683259770377,0.6929213991355917,0.9932043421449392,125.0,2-sine-one-channel-anomaly-middle-no-anomaly,../results/TFselfopt-fsb/run-20241101_132425-pu1qpsqb
2-sine-one-channel-anomaly-middle,tcNF-cnn,27,13,2,35,5,1,6,True,False,,0.7119616204690831,0.0402401911800768,0.0288461538461538,0.48,0.0544217687074829,0.48,0.0166666666666666,0.216695652173913,0.0309526766861259,0.7344496721633464,0.0395442144240283,0.7239876267972053,0.034618464575546,0.6733842597245955,0.9932043421449392,125.0,2-sine-one-channel-anomaly-middle-no-anomaly,../results/TFselfopt-fsb/run-20241102_075208-07yh7py1
2-sine-one-channel-anomaly-middle,tcNF-mlp,47,14,2,13,4,4,0,True,False,,0.4994882729211088,0.0096537654852945,0.0117416829745596,0.6,0.0230326295585412,0.6,0.0107587768969422,0.2252631578947368,0.0205367019046705,0.5982318347013043,0.0173213833543234,0.540333909350906,0.012828871799336,0.6100222244558359,0.9055307066036788,125.0,2-sine-one-channel-anomaly-middle-no-anomaly,../results/TFselfopt-fsb/run-20241102_100414-4qrz7z8i
2-sine-one-channel-anomaly-middle,tcNF-stateless,33,20,2,43,6,7,0,True,False,,0.607478931871256,0.0244692484787805,0.0182529335071707,0.42,0.0349854227405247,0.42,0.016040619395256,0.216,0.0298635109525667,0.685369570120247,0.0342785458009531,0.6804291009415864,0.0310802963339504,0.6419363755151273,0.9932043421449392,125.0,2-sine-one-channel-anomaly-middle-no-anomaly,../results/TFselfopt-fsb/run-20241103_014429-y5i852gq
2-sine-one-channel-anomaly-noise-00%,RealNVP,1,19,2,36,6,0,0,True,False,,0.9957730812013348,0.9869687726942628,1.0,0.97,0.9847715736040608,0.97,1.0,0.976,0.9878542510121456,0.947526500224769,0.8535746912424966,0.9245653534643852,0.8612151220843031,1.0,0.9968268268268268,125.0,2-sine-one-channel-anomaly-noise-00%-no-anomaly,../results/TFselfopt-fsb/run-20241101_063138-05tiniq8
2-sine-one-channel-anomaly-noise-00%,tcNF-base,51,10,2,25,5,0,0,True,False,,0.9889988221436984,0.9773766521098994,1.0,0.96,0.979591836734694,0.96,1.0,0.968,0.983739837398374,0.9345107110640892,0.8052720437378872,0.944229710581496,0.8595707546394263,1.0,0.9878398314014752,125.0,2-sine-one-channel-anomaly-noise-00%-no-anomaly,../results/TFselfopt-fsb/run-20241101_141140-a4dlkdtg
2-sine-one-channel-anomaly-noise-00%,tcNF-cnn,30,8,2,46,3,2,4,True,False,,0.9860541813898704,0.9738972147454704,1.0,0.95,0.9743589743589745,0.95,1.0,0.96,0.979591836734694,0.9045333628437516,0.7709393692978839,0.9145202724887462,0.8404753943063111,1.0,0.9906217070600633,125.0,2-sine-one-channel-anomaly-noise-00%-no-anomaly,../results/TFselfopt-fsb/run-20241102_085116-xlexwu42
2-sine-one-channel-anomaly-noise-00%,tcNF-mlp,50,18,2,2,3,6,0,True,False,,0.9913780918727916,0.9755052872228582,1.0,0.95,0.9743589743589745,0.95,1.0,0.96,0.979591836734694,0.9715586013473448,0.892430436832227,0.9541005508219272,0.8776449941307296,1.0,0.987218124341412,125.0,2-sine-one-channel-anomaly-noise-00%-no-anomaly,../results/TFselfopt-fsb/run-20241102_115825-kf0fvd5v
2-sine-one-channel-anomaly-noise-00%,tcNF-stateless,13,12,2,9,4,1,0,True,False,,0.9842520612485276,0.9691819184096784,1.0,0.95,0.9743589743589745,0.95,1.0,0.96,0.979591836734694,0.9518079362547958,0.8436327656086055,0.9532734508988624,0.882517643706738,1.0,0.9926554267650158,125.0,2-sine-one-channel-anomaly-noise-00%-no-anomaly,../results/TFselfopt-fsb/run-20241102_045654-8xs0ie3f
2-sine-one-channel-anomaly-noise-01%,RealNVP,1,19,2,44,7,0,0,True,False,,0.9921357063403782,0.989508101086146,0.97,0.97,0.97,0.97,0.4,0.5880000000000001,0.4761133603238867,0.9049903013843208,0.7946680724050869,0.9376181356353682,0.8652552779492139,1.0,0.9971171171171171,125.0,2-sine-one-channel-anomaly-noise-01%-no-anomaly,../results/TFselfopt-fsb/run-20241101_090419-eqp25jyk
2-sine-one-channel-anomaly-noise-01%,tcNF-base,41,12,2,31,7,0,0,True,False,,0.9836513545347468,0.9483973567752556,0.9375,0.9,0.9183673469387756,0.9,0.493421052631579,0.56,0.5246065450911817,0.9277040809716868,0.8166995229764688,0.9586892013038,0.8770422238214783,1.0,0.93913593256059,125.0,2-sine-one-channel-anomaly-noise-01%-no-anomaly,../results/TFselfopt-fsb/run-20241101_150009-5p8phvvw
2-sine-one-channel-anomaly-noise-01%,tcNF-cnn,19,11,2,27,7,1,5,True,False,,0.9928739693757362,0.965380562070378,0.8623853211009175,0.94,0.8995215311004785,0.94,0.4756097560975609,0.5760000000000001,0.5210130809908154,0.9401641626083342,0.8448254024076123,0.9629742409890673,0.9126162868689972,1.0,0.9554794520547945,125.0,2-sine-one-channel-anomaly-noise-01%-no-anomaly,../results/TFselfopt-fsb/run-20241102_101415-1r3f2ptb
2-sine-one-channel-anomaly-noise-01%,tcNF-mlp,43,19,2,34,3,3,0,True,False,,0.986301531213192,0.9791127144082442,0.9056603773584906,0.96,0.9320388349514565,0.96,0.471590909090909,0.5840000000000001,0.5218102742970331,0.960743627497783,0.9020678761555432,0.9779266164736992,0.9465408966386746,1.0,0.981654373024236,125.0,2-sine-one-channel-anomaly-noise-01%-no-anomaly,../results/TFselfopt-fsb/run-20241102_133333-t3kjitqy
2-sine-one-channel-anomaly-noise-01%,tcNF-stateless,50,15,2,37,6,9,0,True,False,,0.986572438162544,0.9809722274905692,0.979591836734694,0.96,0.9696969696969696,0.96,0.5,0.5840000000000001,0.5387453874538746,0.8972037725153506,0.8114873890661196,0.9605589645012826,0.9124026232673406,1.0,0.9878609062170703,125.0,2-sine-one-channel-anomaly-noise-01%-no-anomaly,../results/TFselfopt-fsb/run-20241102_054407-ptmal441
2-sine-one-channel-anomaly-noise-10%,RealNVP,1,20,2,49,8,0,0,True,False,,0.971968854282536,0.9292250184826734,0.5792682926829268,0.95,0.7196969696969697,0.95,0.0787172011661807,0.39,0.1309945885426385,0.9066611327782694,0.7645214983217146,0.953369170450576,0.8501246270776646,1.0,0.9967017017017016,125.0,2-sine-one-channel-anomaly-noise-10%-no-anomaly,../results/TFselfopt-fsb/run-20241030_182627-4hbk4jwk
