id,name,dataset,model_type,past,coupling_layers,test.ROC_AUC,test.RANGE_PR_AUC,test.F1Score_PercentileThresholding(percentile=90),test.AVERAGE_PRECISION,test.FIXED_RANGE_PR_AUC,test.PR_AUC,train.ROC_AUC,train.RANGE_PR_AUC,train.F1Score_PercentileThresholding(percentile=90),train.AVERAGE_PRECISION,train.FIXED_RANGE_PR_AUC,train.PR_AUC
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,encdec_ad,-1,-1,0.5426947368421052,0.0779908297016981,0.1866666666666666,0.0723378099892007,0.1037351036891241,0.069410818821472,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,fast_mcd,-1,-1,0.8506947368421053,0.1267010934696956,0.2133333333333333,0.1466886968466962,0.0581001084879742,0.1422343068625138,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,gdn,-1,-1,0.967614973262032,0.7655939772479943,0.6174496644295302,0.8978042045277614,0.6881553548954068,0.89746818733054,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,hbos,-1,-1,0.7104105263157895,0.1080200256865481,0.0,0.0791198172015067,0.0350503926225052,0.0774836679638684,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,health_esn,-1,-1,0.9777052631578946,0.8427442635216875,0.6266666666666667,0.9355824288310706,0.7989040195159458,0.93542843699883,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,hif,-1,-1,0.8396421052631579,0.1977135557272664,0.16,0.2016651519705361,0.5583139147484875,0.1964989713294652,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,hybrid_knn,-1,-1,0.2215894736842105,0.1031015294029985,0.0133333333333333,0.0305001241808812,0.0556328740743871,0.0296090194783731,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,if_lof,-1,-1,0.916315789473684,0.6332160213173162,0.5466666666666666,0.7774135319123537,0.5679639405624038,0.7765475618977246,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,iforest,-1,-1,0.850778947368421,0.2212279566910472,0.1866666666666666,0.3117226304076797,0.5647509299978487,0.3089610896513886,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,kmeans,-1,-1,1.0,0.9376923076923076,0.6666666666666666,1.0,0.9030769230769232,1.0,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,knn,-1,-1,0.8873473684210527,0.3337699706246273,0.2666666666666666,0.4332323788739562,0.5695073286239912,0.431351414632307,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,laser_dbn,-1,-1,,0.525,0.0,,0.525,,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,lstm-vae,-1,-1,,0.525,0.0,,0.525,,,0.5,0.0,,0.5,
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,lstm_ad,-1,-1,0.8933473684210526,0.1605779101375581,0.1733333333333333,0.2106004741799257,0.1173259921058161,0.200818784013852,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,mstamp,-1,-1,0.8274947368421052,0.1039424015147527,0.0133333333333333,0.1223412870057385,0.0422296955518993,0.1197537558293997,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,multi_subsequence_lof,-1,-1,0.7959157894736841,0.1212010472763981,0.1733333333333333,0.1520101551765589,0.0621696478733411,0.1459423927813896,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,normalizing_flows,-1,-1,0.5281052631578947,0.0878444078924671,0.0,0.0509829251074821,0.0485558005068746,0.0496417780031051,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,omni,-1,-1,0.1747613762486126,0.0924555659294128,0.0,0.031040186611388,0.0323511362075805,0.0303925536796265,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,pca,-1,-1,0.9997894736842105,,0.6329113924050632,0.9925925925925924,,0.9962962962962962,,,,,,
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,pcc,-1,-1,0.7538526315789473,0.1067462072411385,0.1199999999999999,0.116125108127474,0.0483574679245909,0.1126789695991691,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,random_black_forest,-1,-1,0.9624842105263158,0.6423844562077845,0.5733333333333333,0.7242092460806504,0.5938574193668418,0.7220749146964258,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,robust_pca,-1,-1,0.8085263157894736,0.1125386283800556,0.1199999999999999,0.1187335789027688,0.0593288486569976,0.1156397504352331,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,subsequence_knn,-1,-1,0.8296421052631578,0.2980444869049776,0.1733333333333333,0.173298279788253,0.0729843116080492,0.1693111036012133,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,tanogan,-1,-1,0.4910526315789473,0.025,0.0952380952380952,0.05,0.025,0.025,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,telemanom,-1,-1,0.3158947368421052,0.0744690718452041,0.0,0.034695752360976,0.0271238732839143,0.0339429233479204,,,0.0,-0.0,,0.5
-,-,6-ecg-one-channel-pattern-anomaly-no-anomaly,usad,-1,-1,0.7233274974799723,0.1178618967533111,0.05,0.115818702458409,0.0718602165579795,0.1134773069763044,,,0.0,-0.0,,0.5
-,-,4-rw-one-channels-extremum-anomaly,autoencoder,-1,-1,0.8808808808808809,0.25,0.0,0.0083333333333333,0.25,0.0041666666666666,0.2672672672672672,0.125,0.0,0.0013642564802182,0.125,0.0006821282401091
-,-,4-rw-one-channels-extremum-anomaly,cblof,-1,-1,0.9669669669669668,0.125,0.0198019801980198,0.0294117647058823,0.125,0.0147058823529411,0.911911911911912,0.0625,0.0198019801980198,0.0112359550561797,0.0625,0.0056179775280898
-,-,4-rw-one-channels-extremum-anomaly,cof,-1,-1,0.997997997997998,0.1666666666666666,0.0198019801980198,0.3333333333333333,0.1666666666666666,0.1666666666666666,1.0,1.0,0.0198019801980198,1.0,1.0,1.0
-,-,4-rw-one-channels-extremum-anomaly,copod,-1,-1,0.2942942942942943,0.1,0.0,0.0014164305949008,0.1,0.0007082152974504,0.081081081081081,0.0005122950819672,0.0,0.001088139281828,0.0005122950819672,0.000544069640914
-,-,4-rw-one-channels-extremum-anomaly,dae,-1,-1,0.6116116116116116,0.000814332247557,0.0,0.0025706940874035,0.000814332247557,0.0012853470437017,0.8278278278278278,0.0017006802721088,0.0,0.0057803468208092,0.0017006802721088,0.0028901734104046
-,-,4-rw-one-channels-extremum-anomaly,damp,-1,-1,0.8828828828828829,0.0208333333333333,0.0,0.0084745762711864,0.0208333333333333,0.0042372881355932,0.5455455455455456,0.0018315018315018,0.0,0.0021978021978021,0.0018315018315018,0.001098901098901
-,-,4-rw-one-channels-extremum-anomaly,deepant,-1,-1,0.1991991991991991,0.0714285714285714,0.0,0.0012484394506866,0.0714285714285714,0.0006242197253433,0.4314314314314315,0.0003912363067292,0.0,0.0017574692442882,0.0003912363067292,0.0008787346221441
-,-,4-rw-one-channels-extremum-anomaly,deepnap,-1,-1,0.7177177177177178,0.0019685039370078,0.0,0.0035335689045936,0.0019685039370078,0.0017667844522968,0.065065065065065,0.0005694760820045,0.0,0.0010695187165775,0.0005694760820045,0.0005347593582887
-,-,4-rw-one-channels-extremum-anomaly,encdec_ad,-1,-1,0.998998998998999,0.0625,0.0198019801980198,0.5,0.0625,0.25,0.5285285285285286,0.0006896551724137,0.0,0.0021186440677966,0.0006896551724137,0.0010593220338983
-,-,4-rw-one-channels-extremum-anomaly,fast_mcd,-1,-1,0.7087087087087087,0.0008503401360544,0.0,0.0034246575342465,0.0008503401360544,0.0017123287671232,0.4144144144144144,0.0833333333333333,0.0,0.0017064846416382,0.0833333333333333,0.0008532423208191
-,-,4-rw-one-channels-extremum-anomaly,gdn,-1,-1,0.4197154471544715,0.000667556742323,0.0,0.0017482517482517,0.000667556742323,0.0008741258741258,,,0.0,-0.0,,0.5
-,-,4-rw-one-channels-extremum-anomaly,hbos,-1,-1,0.2752752752752753,0.0007142857142857,0.0,0.0013793103448275,0.0007142857142857,0.0006896551724137,0.1191191191191191,0.0005470459518599,0.0,0.0011350737797956,0.0005470459518599,0.0005675368898978
-,-,4-rw-one-channels-extremum-anomaly,health_esn,-1,-1,0.4434434434434434,0.0166666666666666,0.0,0.0017953321364452,0.0166666666666666,0.0008976660682226,1.0,1.0,0.0198019801980198,1.0,1.0,1.0
-,-,4-rw-one-channels-extremum-anomaly,hif,-1,-1,0.8028028028028028,0.125,0.0,0.005050505050505,0.125,0.0025252525252525,0.2232232232232232,0.0005219206680584,0.0,0.0012870012870012,0.0005219206680584,0.0006435006435006
-,-,4-rw-one-channels-extremum-anomaly,hybrid_knn,-1,-1,0.2307307307307307,0.0005,0.0,0.001,0.0005,0.0005,0.034034034034034,0.0004528985507246,0.0,0.0010351966873706,0.0004528985507246,0.0005175983436853
-,-,4-rw-one-channels-extremum-anomaly,if_lof,-1,-1,0.935935935935936,0.1,0.0198019801980198,0.0153846153846153,0.1,0.0076923076923076,0.928928928928929,0.0035714285714285,0.0198019801980198,0.0138888888888888,0.0035714285714285,0.0069444444444444
-,-,4-rw-one-channels-extremum-anomaly,iforest,-1,-1,0.5425425425425425,0.1,0.0,0.0021834061135371,0.1,0.0010917030567685,0.1771771771771771,0.0005376344086021,0.0,0.0012150668286755,0.0005376344086021,0.0006075334143377
-,-,4-rw-one-channels-extremum-anomaly,kmeans,-1,-1,0.996996996996997,0.0111111111111111,0.0198019801980198,0.25,0.0111111111111111,0.125,0.9189189189189187,0.0041666666666666,0.0198019801980198,0.0121951219512195,0.0041666666666666,0.0060975609756097
-,-,4-rw-one-channels-extremum-anomaly,knn,-1,-1,0.9429429429429428,0.125,0.0198019801980198,0.0172413793103448,0.125,0.0086206896551724,0.3053053053053053,0.0003472222222222,0.0,0.0014388489208633,0.0003472222222222,0.0007194244604316
-,-,4-rw-one-channels-extremum-anomaly,laser_dbn,-1,-1,,0.5005,0.0,,0.5005,,0.9199199199199198,0.01,0.0198019801980198,0.0123456790123456,0.01,0.0061728395061728
-,-,4-rw-one-channels-extremum-anomaly,lstm-vae,-1,-1,,0.5005,0.0,,0.5005,,,0.5005,0.0,,0.5005,
-,-,4-rw-one-channels-extremum-anomaly,lstm_ad,-1,-1,0.4244244244244244,0.0005787037037037,0.0,0.0017361111111111,0.0005787037037037,0.0008680555555555,0.8838838838838838,0.0023809523809523,0.0,0.0085470085470085,0.0023809523809523,0.0042735042735042
-,-,4-rw-one-channels-extremum-anomaly,mstamp,-1,-1,0.5755755755755756,0.0192307692307692,0.0,0.0023529411764705,0.0192307692307692,0.0011764705882352,0.6686686686686686,0.0021367521367521,0.0,0.003012048192771,0.0021367521367521,0.0015060240963855
-,-,4-rw-one-channels-extremum-anomaly,multi_subsequence_lof,-1,-1,0.2492492492492493,0.0003720238095238,0.0,0.0013315579227696,0.0003720238095238,0.0006657789613848,0.4754754754754755,0.000801282051282,0.0,0.0019047619047619,0.000801282051282,0.0009523809523809
-,-,4-rw-one-channels-extremum-anomaly,normalizing_flows,-1,-1,0.8648648648648648,0.0072463768115942,0.0,0.0073529411764705,0.0072463768115942,0.0036764705882352,0.951951951951952,0.0089285714285714,0.0198019801980198,0.0204081632653061,0.0089285714285714,0.010204081632653
-,-,4-rw-one-channels-extremum-anomaly,omni,-1,-1,0.4357894736842105,0.001543209888041,0.0,0.0018621973929236,0.001543209888041,0.0009310986964618,0.9021052631578949,0.00390625,0.0206185567010309,0.0106382978723404,0.00390625,0.0053191489361702
-,-,4-rw-one-channels-extremum-anomaly,pca,-1,-1,0.104104104104104,0.0138888888888888,0.0,0.0011111111111111,0.0138888888888888,0.0005555555555555,0.7707707707707708,0.0138888888888888,0.0,0.0042735042735042,0.0138888888888888,0.0021367521367521
-,-,4-rw-one-channels-extremum-anomaly,pcc,-1,-1,0.3743743743743744,0.125,0.0,0.0015974440894568,0.125,0.0007987220447284,0.065065065065065,0.0005458515283842,0.0,0.0010695187165775,0.0005458515283842,0.0005347593582887
-,-,4-rw-one-channels-extremum-anomaly,random_black_forest,-1,-1,0.5685685685685686,0.1666666666666666,0.0,0.0023148148148148,0.1666666666666666,0.0011574074074074,0.9469469469469468,0.0714285714285714,0.0198019801980198,0.0185185185185185,0.0714285714285714,0.0092592592592592
-,-,4-rw-one-channels-extremum-anomaly,robust_pca,-1,-1,0.2332332332332332,0.0004187604690117,0.0,0.0013037809647979,0.0004187604690117,0.0006518904823989,0.054054054054054,0.0005446623093681,0.0,0.0010570824524312,0.0005446623093681,0.0005285412262156
-,-,4-rw-one-channels-extremum-anomaly,subsequence_knn,-1,-1,0.3383383383383384,0.0005555555555555,0.0,0.0015105740181268,0.0005555555555555,0.0007552870090634,0.6766766766766767,0.0083333333333333,0.0,0.0030864197530864,0.0083333333333333,0.0015432098765432
-,-,4-rw-one-channels-extremum-anomaly,tanogan,-1,-1,0.4914914914914915,0.0005,0.0019980019980019,0.001,0.0005,0.0005,0.4914914914914915,0.0005,0.0019980019980019,0.001,0.0005,0.0005
-,-,4-rw-one-channels-extremum-anomaly,telemanom,-1,-1,0.2062062062062062,0.0005030181086519,0.0,0.0012594458438287,0.0005030181086519,0.0006297229219143,0.1521521521521521,0.0021929824561403,0.0,0.0011792452830188,0.0021929824561403,0.0005896226415094
-,-,4-rw-one-channels-extremum-anomaly,usad,-1,-1,0.4065061475409836,0.0628087222576141,0.0,0.0107361999862332,0.089967057108879,0.0098857502184206,0.1191939890710382,0.0066236415877938,0.0,0.0074778993649787,0.0052649453282356,0.0069042563617875
