dataset,model_type,past,coupling_layers,channels,hidden_multiplier,st_net_layers,encoder_layers,encoder_size,normalized,z_score,time_features,AUC_ROC,AUC_PR,Precision,Recall,F,Precision_at_k,Rprecision,Rrecall,RF,R_AUC_ROC,R_AUC_PR,VUS_ROC,VUS_PR,Affiliation_Precision,Affiliation_Recall,sliding_window,dataset_full,path
metro_v2,RealNVP,1,13,5,45,7,0,0,True,False,,0.6895270513220031,0.0034382572702775,0.0022744503411675,0.6923076923076923,0.0045340050377833,0.6923076923076923,0.0017108653941925,0.7000000000000001,0.0034133881488696,0.8808354898227276,0.2578388121647744,0.854153172154108,0.1257649424561146,0.6948419761766021,0.5971450984148243,125.0,metro_v2,../results/TFselfopt-real/run-20241206_233205-0lsrl83z
metro_v2,tcNF-base,89,20,5,1,4,0,0,True,False,,0.4764731023248687,0.0015172761371887,0.0014242478191205,0.6153846153846154,0.002841918294849,0.6153846153846154,0.0020160056127171,0.6466666666666667,0.0040194803569398,0.8215902306500028,0.2131723188873323,0.7817091245570948,0.1027542651282387,0.2573563755254555,0.0261560018682858,198.0,metro_v2,../results/TFselfopt-real/run-20241208_063354-bbrwpjqk
metro_v2,tcNF-cnn,25,9,5,23,5,1,4,True,False,,0.4932272767324314,0.0016841072732458,0.0015733578077881,0.9230769230769232,0.0031413612565445,0.9230769230769232,0.0006753315515429,0.9,0.0013496503681112,0.7925046159719802,0.1265524630965073,0.7616389768891553,0.0619564157564737,0.5107270595708574,0.8735918748466098,125.0,metro_v2,../results/TFselfopt-real/run-20241208_183655-7o8an40h
metro_v2,tcNF-mlp,40,7,5,13,4,7,0,True,False,,0.6703732229389301,0.0026885668398351,0.0024770869457517,0.7692307692307693,0.0049382716049382,0.7692307692307693,0.0010606186046707,0.7000000000000001,0.0021180280379953,0.8563692694402633,0.1993730530222153,0.8032668612720197,0.0966789499544826,0.6383460197437237,0.1867657148066369,125.0,metro_v2,../results/TFselfopt-real/run-20241208_112235-p9h2xmzz
metro_v2,tcNF-stateless,45,19,5,11,3,2,0,True,False,,0.533870074410615,0.0016798733831423,0.0015938795027095,0.7692307692307693,0.0031811674884682,0.7692307692307693,0.0010485794581523,0.7733333333333334,0.0020943191834496,0.829069358646055,0.2209674469740989,0.7949119457600743,0.1071457706217648,0.5993556788912953,0.1463629593207738,198.0,metro_v2,../results/TFselfopt-real/run-20241209_014958-hda6tshh
smd_machine-1-1,RealNVP,1,10,38,1,3,0,0,True,False,,0.8081284071819543,0.3373763414203427,0.1758604107989283,0.9502598366740904,0.296794388731088,0.9502598366740904,0.0570136346531966,0.8152627277885143,0.1065742310805972,0.8478438582469784,0.3956126246526795,0.8307917012902387,0.3707836907824423,1.0,0.074075719188616,125.0,smd_machine-1-1,../results/TFselfopt-real/run-20241114_045302-gaphlvbw
smd_machine-1-1,tcNF-base,2,13,38,12,3,0,0,True,False,,0.7874874177470986,0.3503448662022987,0.1804931961041652,0.9699331848552338,0.3043503581620173,0.9699331848552338,0.0920010170058644,0.8153967151981594,0.1653460757043298,0.8340681637568546,0.4134337202302836,0.8139970619699202,0.3880005209231143,1.0,0.0703845655728416,125.0,smd_machine-1-1,../results/TFselfopt-real/run-20241116_150804-hx5cbsc4
smd_machine-1-1,tcNF-cnn,26,11,38,12,3,3,6,True,False,,0.8176956929095522,0.3987874423748266,0.1857675711255759,0.9428359317000744,0.3103806439787377,0.9428359317000744,0.0657181010176175,0.6722887783755481,0.1197320596431938,0.8638015635789423,0.4802187350220558,0.8474156745637056,0.4539812473203434,1.0,0.0729625350083372,125.0,smd_machine-1-1,../results/TFselfopt-real/run-20241121_112959-cdwaz1jt
smd_machine-1-1,tcNF-mlp,31,13,38,28,5,12,0,True,False,,0.7922887626751818,0.3027661940567569,0.1781589321529843,0.9561989606533036,0.3003556229231038,0.9561989606533036,0.0975328516853442,0.809000329126683,0.1740788109783893,0.8356280713208033,0.3552299388258453,0.81719681890005,0.3323851437083452,1.0,0.1029559785336161,125.0,smd_machine-1-1,../results/TFselfopt-real/run-20241123_115016-u5ou8i5u
smd_machine-1-1,tcNF-stateless,53,4,38,3,3,2,0,True,False,,0.772820024240709,0.2984280619974098,0.1839252336448598,0.9131403118040088,0.3061796004729603,0.9131403118040088,0.0880052559723445,0.73035408075692,0.1570825796021266,0.8133658297653369,0.3495547531949585,0.7957929204013792,0.3281531319647723,1.0,0.0729514051901377,125.0,smd_machine-1-1,../results/TFselfopt-real/run-20241127_212348-gkltq5kp
smd_machine-1-2,RealNVP,1,20,38,49,4,0,0,True,False,,0.8847258357253781,0.2025186225638618,0.0785433773652267,0.8118081180811808,0.1432291666666666,0.8118081180811808,0.0170651816700582,0.7298250112460639,0.0333505420807288,0.8928080275652676,0.2395588407855491,0.897770717690998,0.2229560882478459,0.9831583333333334,0.3944889763854117,125.0,smd_machine-1-2,../results/TFselfopt-real/run-20241114_010156-x8e5nf3v
smd_machine-1-2,tcNF-base,2,20,38,7,3,0,0,True,False,,0.875506397574062,0.1660698356510578,0.106360517286883,0.7435424354243543,0.1861002078042022,0.7435424354243543,0.0314133964977997,0.6122940293624505,0.0597607992230118,0.8900100745984793,0.2165872771934332,0.8943524219908405,0.1924337704221576,1.0,0.1950743759206718,125.0,smd_machine-1-2,../results/TFselfopt-real/run-20241116_085717-n8zypnzo
smd_machine-1-2,tcNF-cnn,42,19,38,5,3,2,4,True,False,,0.8706341993791723,0.2082233849414773,0.1000488042947779,0.7564575645756457,0.1767241379310344,0.7564575645756457,0.028672718789115,0.6552743659848923,0.0549413779044285,0.8901748883245767,0.2428214918590969,0.894376715112748,0.226285209735962,1.0,0.0980549998412244,125.0,smd_machine-1-2,../results/TFselfopt-real/run-20241121_085124-jeq4a1ck
smd_machine-1-2,tcNF-mlp,58,19,38,3,3,7,0,True,False,,0.885917413032965,0.2768036806942005,0.0995464311291477,0.7693726937269373,0.1762840837032339,0.7693726937269373,0.0274231076016275,0.6143111043545826,0.052502482185693,0.8979955494225197,0.2943122972733952,0.9036200418746276,0.2901210546751045,0.7902405739497401,0.9871320991205224,125.0,smd_machine-1-2,../results/TFselfopt-real/run-20241123_203820-e4rheuqi
smd_machine-1-2,tcNF-stateless,28,20,38,9,5,7,0,True,False,,0.8900192994164552,0.2392593091329676,0.0969541966984422,0.7693726937269373,0.1722073095188932,0.7693726937269373,0.0263104341502714,0.6126237096237097,0.0504540129151446,0.8962348976753386,0.2713726911998163,0.9024368855294348,0.2607200440693377,0.8714238221552297,0.7747812251684689,125.0,smd_machine-1-2,../results/TFselfopt-real/run-20241127_221110-uaqjlgnm
smd_machine-1-3,RealNVP,1,18,38,21,3,0,0,True,False,,0.7220009097694315,0.1732962085227191,0.2087970323264441,0.4822521419828641,0.2914201183431952,0.4822521419828641,0.1533937579468067,0.4369765648818326,0.2270760396652487,0.8129259024163816,0.1996497732835291,0.7885278233559105,0.1662707209246749,1.0,0.1628899207274325,125.0,smd_machine-1-3,../results/TFselfopt-real/run-20241113_135526-17kih7eb
smd_machine-1-3,tcNF-base,1,17,38,12,3,0,0,True,False,,0.7069811222945372,0.1631869750715511,0.1733931240657698,0.4259485924112607,0.2464589235127478,0.4259485924112607,0.0394108700418065,0.2068843187790528,0.0662090968169037,0.7726897813244594,0.2127222458834382,0.7357110053340575,0.169888964804749,1.0,0.0813939132045188,125.0,smd_machine-1-3,../results/TFselfopt-real/run-20241116_183436-awq1faaz
smd_machine-1-3,tcNF-cnn,77,17,38,21,3,3,5,True,False,,0.746757500331044,0.1300502826109608,0.1150760719225449,0.5091799265605875,0.187725631768953,0.5091799265605875,0.089823165693215,0.4228129749166895,0.1481690302131195,0.8204561735142746,0.1860884898437134,0.7993923991963017,0.1474253805313124,1.0,0.0814310668468332,125.0,smd_machine-1-3,../results/TFselfopt-real/run-20241121_144854-sbcvu1nz
smd_machine-1-3,tcNF-mlp,7,20,38,7,3,11,0,True,False,,0.6974501144083013,0.1362774704537262,0.1340666895840495,0.4773561811505508,0.2093397745571658,0.4773561811505508,0.0835217848778855,0.3683280929674932,0.1361665511209452,0.7637784304843763,0.1743763042743825,0.7349093021074944,0.1414134288959493,0.9595808383233532,0.1619671409488818,125.0,smd_machine-1-3,../results/TFselfopt-real/run-20241123_203157-fpff2ouy
smd_machine-1-3,tcNF-stateless,35,17,38,14,3,4,0,True,False,,0.6873077291879361,0.0872325235357751,0.1159597192554165,0.4651162790697674,0.1856375183194919,0.4651162790697674,0.1040448612772624,0.3631281815559903,0.1617457250817569,0.7803349078787128,0.1651992906031319,0.7425002377563034,0.1246539463397853,0.9733865602129076,0.0808589007551906,125.0,smd_machine-1-3,../results/TFselfopt-real/run-20241128_061909-3fpfvkcd
smd_machine-1-4,RealNVP,1,5,38,25,4,0,0,True,False,,0.6634466511016368,0.088176650574573,0.1344055140723722,0.325,0.1901665989435189,0.325,0.1115210202703295,0.3427372539213018,0.1682849181337322,0.7455286378059867,0.1822224366640054,0.7012237538526483,0.1274494165925236,1.0,0.0831450094161958,125.0,smd_machine-1-4,../results/TFselfopt-real/run-20241114_032533-7awvtzdn
smd_machine-1-4,tcNF-base,19,15,38,13,3,0,0,True,False,,0.7546266154951596,0.0959733315843433,0.1024930747922437,0.5652777777777778,0.1735237689192069,0.5652777777777778,0.0420688884186091,0.4129518386673841,0.076358828462223,0.8755861264676721,0.2513534924679228,0.8406994109236289,0.1722054868714547,1.0,0.0831450094161958,125.0,smd_machine-1-4,../results/TFselfopt-real/run-20241120_022945-07gjaj9a
smd_machine-1-4,tcNF-cnn,10,13,38,3,4,3,3,True,False,,0.7521421392991348,0.1125637162064135,0.1024438410269069,0.5763888888888888,0.1739677216516453,0.5763888888888888,0.0523893694522489,0.4417700467186883,0.0936703963664906,0.857492743028169,0.2344273013704282,0.8293474355214737,0.1689608019636984,1.0,0.0824033298428317,125.0,smd_machine-1-4,../results/TFselfopt-real/run-20241121_110242-tt0gzr4a
smd_machine-1-4,tcNF-mlp,12,7,38,16,3,7,0,True,False,,0.7418942135900647,0.1050074500017704,0.1129492298916143,0.55,0.187411263606247,0.55,0.0658476737798733,0.5328386385571288,0.1172105796508391,0.8415008487432295,0.2172003602621153,0.8158686177962201,0.1555290186506447,0.5551730482092081,0.1850673479782404,125.0,smd_machine-1-4,../results/TFselfopt-real/run-20241123_225415-ym3qrdoa
smd_machine-1-4,tcNF-stateless,16,20,38,1,3,5,0,True,False,,0.748815960995077,0.1024529702504413,0.1004989308624376,0.5875,0.1716372489348752,0.5875,0.0467381813085897,0.5221091381783479,0.0857960676867055,0.8819648499556523,0.28134479009486,0.8434258457457812,0.1966774462810646,0.9728813559322036,0.0817796610169491,125.0,smd_machine-1-4,../results/TFselfopt-real/run-20241127_212606-eej9oog2
smd_machine-1-5,RealNVP,1,20,38,7,4,0,0,True,False,,0.8960648167761067,0.4459168188021278,0.2163009404388714,0.69,0.3293556085918854,0.69,0.095711916607439,0.8017528184294246,0.1710090567383558,0.955565161897572,0.5829732375728722,0.9532498633487704,0.5341175026925737,1.0,0.2855791349464934,125.0,smd_machine-1-5,../results/TFselfopt-real/run-20241113_230227-slww0e0x
smd_machine-1-5,tcNF-base,5,20,38,2,3,0,0,True,False,,0.9180110614762818,0.4755195611432389,0.1124437781109445,0.75,0.195567144719687,0.75,0.0108963508128789,0.8679279336367979,0.021522498666786,0.9614321051968424,0.5966604540621969,0.9654482437680983,0.5566616926406481,1.0,0.1426486605008608,125.0,smd_machine-1-5,../results/TFselfopt-real/run-20241119_212943-6cpcun8p
smd_machine-1-5,tcNF-cnn,32,15,38,14,4,2,4,True,False,,0.9588185492448416,0.2342618737595085,0.1336336336336336,0.89,0.2323759791122715,0.89,0.0134368083068474,0.8946560442358764,0.0264759748593975,0.96715112542865,0.60222448856169,0.9758442792173796,0.5349529209900544,0.9904439300502648,0.5691041384254225,125.0,smd_machine-1-5,../results/TFselfopt-real/run-20241121_130848-br9o70a2
smd_machine-1-5,tcNF-mlp,20,12,38,2,4,4,0,True,False,,0.9497294192724952,0.5205122268355793,0.1374570446735395,0.8,0.2346041055718475,0.8,0.0307814224719002,0.8006468276460145,0.059283644136613,0.9629316948125028,0.6407492376657542,0.9674318307512948,0.5445693024512118,1.0,0.4270730048692449,125.0,smd_machine-1-5,../results/TFselfopt-real/run-20241123_080102-to1u2j28
smd_machine-1-5,tcNF-stateless,88,19,38,11,4,3,0,True,False,,0.9562497340991276,0.4266637273630181,0.0684824902723735,0.88,0.1270758122743682,0.88,0.0098811530015477,0.7998129457061418,0.0195211354553644,0.9799096428142952,0.6160793641827895,0.9821115816984868,0.5711532324462321,1.0,0.2853265090680613,125.0,smd_machine-1-5,../results/TFselfopt-real/run-20241127_114959-fcsmpzy7
smd_machine-1-6,RealNVP,1,19,38,13,6,0,0,True,False,,0.8784446865959811,0.8447668310335595,0.881441763479297,0.7980043149946062,0.8376503892427459,0.7980043149946062,0.0980120203421174,0.0635010083534578,0.0770694744906927,0.7662885936434963,0.639269205836163,0.7404042689518161,0.5929964149347191,1.0,0.0332753421479935,125.0,smd_machine-1-6,../results/TFselfopt-real/run-20241113_075730-lbiycy8f
smd_machine-1-6,tcNF-base,4,16,38,15,5,0,0,True,False,,0.8982890804915795,0.6562048285766379,0.41172060477321,0.8886192017259978,0.562718811373922,0.8886192017259978,0.0773792557157593,0.2023738069941144,0.1119525513671283,0.76788939516092,0.5400556891190165,0.7668281854883165,0.5109686957500085,1.0,0.0332753421479935,125.0,smd_machine-1-6,../results/TFselfopt-real/run-20241119_110504-m1983ipc
smd_machine-1-6,tcNF-cnn,34,20,38,36,3,1,4,True,False,,0.890497068169535,0.7763839150422557,0.901913875598086,0.8133764832793959,0.8553601815087918,0.8133764832793959,0.1465037938252223,0.0844464877729715,0.1071376120292406,0.7709465811483122,0.6470259488849186,0.7546257066420112,0.6088927809754707,1.0,0.0332753421479935,125.0,smd_machine-1-6,../results/TFselfopt-real/run-20241121_132216-hgyz66rc
smd_machine-1-6,tcNF-mlp,30,15,38,11,3,3,0,True,False,,0.8983441235329995,0.8261740600216775,0.8164915117219078,0.8171521035598706,0.8168216740800647,0.8171521035598706,0.1666140350877193,0.0632088298358466,0.0916486546769484,0.7218418705074545,0.5277961806163983,0.7033237844798977,0.4804223541407613,1.0,0.0332753421479935,125.0,smd_machine-1-6,../results/TFselfopt-real/run-20241123_115115-ui8t7opf
smd_machine-1-6,tcNF-stateless,96,19,38,23,5,1,0,True,False,,0.7515047946796203,0.292422392690162,0.4040795249160857,0.8441208198489751,0.5465339619346953,0.8441208198489751,0.0189577262028753,0.2752139804321147,0.0354720129132563,0.7165352265664624,0.4073675532089755,0.6957175893011194,0.347900672464109,0.6494469987158954,0.0594821906029816,125.0,smd_machine-1-6,../results/TFselfopt-real/run-20241127_192332-3eiw6owb
smd_machine-1-7,RealNVP,1,20,38,15,4,0,0,True,False,,0.8863704501928273,0.6366294823816842,0.6008719778042013,0.6321934945788157,0.6161349319244056,0.6321934945788157,0.1070602880515149,0.6172607308415732,0.1824718872518089,0.885452750384128,0.6420802675146358,0.890186191245145,0.6474393429667755,0.6747303993004954,0.1064054546553102,125.0,smd_machine-1-7,../results/TFselfopt-real/run-20241112_193928-x3yceise
smd_machine-1-7,tcNF-base,30,18,38,23,4,0,0,True,False,,0.8972208084370086,0.7321492039108893,0.4798850574712643,0.6964136780650542,0.5682204831575366,0.6964136780650542,0.1060963988419999,0.5856492885261534,0.1796477567743341,0.8976860009565806,0.7025381961867154,0.9014193165547922,0.7135357154098325,1.0,0.0760713371993859,125.0,smd_machine-1-7,../results/TFselfopt-real/run-20241120_022401-fievk0bd
smd_machine-1-7,tcNF-cnn,52,20,38,5,3,2,4,True,False,,0.8868249624789536,0.6693011533582697,0.6280366387893269,0.6576313594662219,0.6424933795070279,0.6576313594662219,0.1201357340923954,0.5868572658155423,0.1994433564275369,0.8956546481329364,0.6956634622841732,0.897414880235679,0.69593677159217,1.0,0.1480417197949736,125.0,smd_machine-1-7,../results/TFselfopt-real/run-20241121_120322-crsu7jgw
smd_machine-1-7,tcNF-mlp,56,11,38,22,3,6,0,True,False,,0.8469032516876307,0.6156090165595401,0.7182692307692308,0.6230191826522101,0.6672621706118803,0.6230191826522101,0.1446758121758121,0.5164402811264632,0.2260311551003614,0.8619048934351528,0.6246151937361808,0.86142904548224,0.6281563338799374,1.0,0.0609938181320714,125.0,smd_machine-1-7,../results/TFselfopt-real/run-20241124_032002-x0yoidu9
smd_machine-1-7,tcNF-stateless,40,16,38,12,5,9,0,True,False,,0.8836689394509891,0.7240621001621869,0.6278225806451613,0.6492910758965805,0.6383763837638377,0.6492910758965805,0.1138507561120123,0.5688543902859577,0.1897290588576896,0.8855947418218849,0.6916065762695178,0.8905206460524377,0.7096016590613945,1.0,0.1476354547916149,125.0,smd_machine-1-7,../results/TFselfopt-real/run-20241128_001141-5nu4zww9
smd_machine-1-8,RealNVP,1,17,38,6,3,0,0,True,False,,0.5550086417223901,0.2092632035175313,0.1114708603145235,0.3158584534731323,0.1647863247863248,0.3158584534731323,0.0586668990522601,0.3597460815047022,0.1008820855413652,0.7076339640544974,0.2672821244873891,0.6616368606748294,0.1760244644568711,1.0,0.0987194084127867,255.0,smd_machine-1-8,../results/TFselfopt-real/run-20241113_210248-rkck6db8
smd_machine-1-8,tcNF-base,9,19,38,26,4,0,0,True,False,,0.4899086299485654,0.1931680295766714,0.5040650406504065,0.1625163826998689,0.2457879088206144,0.1625163826998689,0.0966217812426175,0.1165131956397016,0.1056392776601224,0.7006055969638016,0.2447377871004285,0.6482464913656604,0.1639959513777048,1.0,0.0487262765665661,255.0,smd_machine-1-8,../results/TFselfopt-real/run-20241119_170504-1l9f7mde
smd_machine-1-8,tcNF-cnn,36,5,38,36,5,4,4,True,False,,0.54964780961832,0.2045849975248546,0.1447704081632653,0.2975098296199213,0.1947661947661947,0.2975098296199213,0.0321087173538153,0.2681966528601344,0.0573512922249126,0.6893327411248484,0.2992613249485062,0.642802030710204,0.2096100201498857,1.0,0.0465608129352501,255.0,smd_machine-1-8,../results/TFselfopt-real/run-20241121_175859-rwzm8y53
smd_machine-1-8,tcNF-mlp,8,7,38,35,4,5,0,True,False,,0.4343783728560437,0.1656764803194924,0.424812030075188,0.1480996068152031,0.2196307094266278,0.1480996068152031,0.1061352440662785,0.0783942667220606,0.090179555523632,0.5899865540275437,0.1632798903707071,0.5464543068884203,0.1094995533063555,1.0,0.0490333348942689,255.0,smd_machine-1-8,../results/TFselfopt-real/run-20241123_141639-u59pk9ck
smd_machine-1-8,tcNF-stateless,45,18,38,9,3,4,0,True,False,,0.436819872232877,0.126117234600411,0.366120218579235,0.1756225425950196,0.237378210806023,0.1756225425950196,0.1747032640949555,0.1300723089401942,0.1491199357869709,0.6370580302388296,0.2130293981498928,0.5775472737488718,0.13523014017801,0.8157326458734417,0.0990845685900846,255.0,smd_machine-1-8,../results/TFselfopt-real/run-20241127_190949-r1hcvsbd
smd_machine-2-1,RealNVP,1,19,38,3,3,0,0,True,False,,0.7304328794383406,0.2399062598351093,0.2200435729847494,0.517948717948718,0.308868501529052,0.517948717948718,0.0492862693706726,0.3511810112690361,0.0864410290479781,0.8490679453433556,0.3634904539743847,0.8108494009159177,0.3138690501026648,0.9773782304441212,0.282784209032569,125.0,smd_machine-2-1,../results/TFselfopt-real/run-20241113_172418-pytc7dat
smd_machine-2-1,tcNF-base,1,17,38,12,3,0,0,True,False,,0.7187114611790169,0.195679659502519,0.1756871635024086,0.5299145299145299,0.2638859331772717,0.5299145299145299,0.0496581361749901,0.346295599223148,0.0868606227731713,0.8036048715230278,0.2761766980959017,0.7783224399410144,0.2401613530591017,1.0,0.137182525579048,125.0,smd_machine-2-1,../results/TFselfopt-real/run-20241119_113517-ogv9tbh3
smd_machine-2-1,tcNF-cnn,72,13,38,12,3,3,4,True,False,,0.6957117062722914,0.2130634896501833,0.1898271276595744,0.488034188034188,0.273336524652944,0.488034188034188,0.0585333225213754,0.3438654943800249,0.1000380172163879,0.7905488888585704,0.2738389474553684,0.7600867926780244,0.2375354325745841,0.7390914110161363,0.1709972098010677,125.0,smd_machine-2-1,../results/TFselfopt-real/run-20241121_182525-ebwe2b2f
smd_machine-2-1,tcNF-mlp,4,17,38,11,3,8,0,True,False,,0.7087674019083733,0.2192198538451288,0.1865958074992618,0.5401709401709401,0.2773754663155585,0.5401709401709401,0.0432485802271636,0.3208904674348196,0.0762239436506096,0.8064950609652359,0.3050720869257171,0.7771330769891978,0.2689532185401481,1.0,0.0615328177323942,125.0,smd_machine-2-1,../results/TFselfopt-real/run-20241123_223018-7xj2xa4p
smd_machine-2-1,tcNF-stateless,29,17,38,14,3,7,0,True,False,,0.7084218508849468,0.208835976622431,0.1488317757009346,0.5444444444444444,0.2337614678899082,0.5444444444444444,0.038923322266588,0.3163961422064011,0.0693189663857616,0.8002419649671064,0.2749272090627672,0.7726031955274679,0.2396458268475489,0.710531862572894,0.0546617016791962,125.0,smd_machine-2-1,../results/TFselfopt-real/run-20241128_064745-lhsxj7kt
smd_machine-2-2,RealNVP,1,15,38,33,6,0,0,True,False,,0.7021051478398002,0.2093043056756295,0.1808327174180832,0.7772679138722203,0.2934043970686209,0.7772679138722203,0.0780113456755203,0.6459277885164917,0.1392097584215401,0.7886597788163466,0.3502401292173728,0.7532601324365775,0.2838904132334154,1.0,0.0908775841593756,125.0,smd_machine-2-2,../results/TFselfopt-real/run-20241113_162708-h92i9c9j
